survey,Q21,binary
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,1
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,1
Ocean,market,0
Ocean,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,1
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Terrestrial,market,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,0
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,1
Ocean,programs,0
Ocean,programs,1
Ocean,programs,1
