Survey,activity,binary
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,0
Terrestrial,camping,1
Terrestrial,camping,1
Terrestrial,camping,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,1
Ocean,none,1
Ocean,none,1
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,1
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
Ocean,none,0
